MusteriKodu,MusteriBolge,OrtalamaHarcamaTutari,KuverSayisi,MusteriTabelaAdi,MusteriCesidi,lat,lng,MapProfileScore,MapPopulationScore,Mapin Segment, url
701112,ATAŞEHİR,0-499 TL,0-99,BABANIN YERİ,Geleneksel Birahane,"41,00181380","29,09926630","67,1434","61,7228",R3-C,https://maps.app.goo.gl/n5hxiGVm6oe63BTv7
1000013764,KADIKÖY,0-499 TL,100-199,ECHOES,Modern Pub & Bistro,"40,98666376","29,02671300","79,6505","62,457",D3-B,https://maps.app.goo.gl/bdVVXmUXwMKBvY4F9
962777,KADIKÖY,500-999 TL,0-99,KEÇİ BOSTANCI,Yeni Nesil Meyhane,"40,95352937","29,09469824","67,1815","49,6438",R4-C,https://maps.app.goo.gl/yXn5yAe4wWV4x4eg8
1000020804,KADIKÖY,,200-399,PIGALLE SUADIYE,Kokteyl Bar,"40,957578","29,0810371","92,5596","78,4797",D2-A,https://maps.google.com/?cid=16223128715718775207
703024,ATAŞEHİR,2.000+ TL,200-399,ENDOFF,Gece Kulübü,"40,99823660","29,10054740","89,5993","75,0305",D2-A,https://maps.app.goo.gl/hBVdZBMUq1ESdJEu6
712604,ÜMRANİYE,1.000 -1.999 TL,100-199,MUAMMA PLUS ,Yeni Nesil Meyhane,"40,99834593","29,10065252","77,8913","79,351",R2-B,https://maps.app.goo.gl/koE6W5WM2VrWjRkk6
930971,ATAŞEHİR,500-999 TL,100-199,EMONUN YERİ ,Kebap,"41,0646859","28,9791903","67,1815","61,7238",R3-C,https://maps.google.com/?cid=16035516153855741301
806792,KADIKÖY,0-499 TL,0-99,BRİSTOL CAFE,Modern Pub & Bistro,"40,98820494","29,02354660","66,9576","53,6629",D4-C,https://maps.app.goo.gl/42p8ncGoSP3Kjnn28
939336,KADIKÖY,0-499 TL,0-99,BRİSTOL CAFE 2,Modern Pub & Bistro,"40,98818","29,0235717","64,744","50,9608",D4-C,https://maps.google.com/?cid=15302200765795577189
712807,KADIKÖY,500-999 TL,200-399,ÖRDEK,Modern Pub & Bistro,"40,989374","29,025604","64,46","51,8226",D4-C,https://maps.google.com/?cid=13242100210608600917
931697,KADIKÖY,0-499 TL,0-99,YAKIN BAR,Modern Pub & Bistro,"40,98879700","29,02753600","72,5352","52,116",D4-B,https://maps.app.goo.gl/pvLm3VJdWhSz9tLK9
944307,ÜMRANİYE,500-999 TL,400+,Dream-GÜNAYDIN ÜRETİM VE ,Balık,"41,03714400","29,11544700","93,514","87,426",R1-A,https://maps.app.goo.gl/ZFDq2ZYVgXdeo8tr6
705266,KADIKÖY,,0-99,THE BLACK BULL,Modern Pub & Bistro,"40,98823020","29,02367570","66,8491","61,8643",D3-C,https://maps.app.goo.gl/ysgVu53SBYqQqkS3A
711444,KADIKÖY,500-999 TL,100-199,DİVAN PUB CADDEBOSTAN ,Modern Pub & Bistro,"40,96457010","29,06572820","93,5137","61,8369",D3-A,https://maps.app.goo.gl/xBCZHpLoxvgGmw74A
896727,KADIKÖY,0-499 TL,100-199,TCDD KIZILTOPRAK,Geleneksel Meyhane,"40,98453213","29,04210763","66,6879","64,8421",R3-C,https://maps.app.goo.gl/w4F5KqEv6nUaJcgEA
719597,KADIKÖY,2.000+ TL,200-399,ALAÇATI KAFASI,Yeni Nesil Meyhane,"40,95662760","29,08049380","91,0793","72,3766",R2-A,https://maps.app.goo.gl/vH9NhjLath2L9Nqm9
713289,ATAŞEHİR,1.000 -1.999 TL,100-199,BUSELİK WATERGARDEN,Geleneksel Meyhane,"40,99783710","29,09998160","77,8914","72,737",R2-B,https://maps.app.goo.gl/SPyXJ2ycdTASfHJQ7
713026,ATAŞEHİR,1.000 -1.999 TL,0-99,ALAÇATI BALIKÇISI,Geleneksel Meyhane,"40,99088660","29,11634730","77,8334","61,9476",R3-B,https://maps.app.goo.gl/TAoFSBvxKmQvAEwj6
908224,KADIKÖY,0-499 TL,0-99,BUMPS,Modern Pub & Bistro,"40,98895600","29,02809500",63794,61726,D3-C,https://maps.app.goo.gl/pMEYyn8wb6mas5NY8
713742,ÜSKÜDAR,1.000 -1.999 TL,100-199,KMK SANAT,Modern Pub & Bistro,"40,96790280","29,07923870","67,4418","61,4936",D3-C,https://maps.app.goo.gl/SCLKRzLLr2oXnBGv8
719345,KADIKÖY,500-999 TL,100-199,YAPI KREDİ EMEKLİLER LOKALİ,Askeri Birlik-Sosyal Tesis,"40,98964360","29,02237730","67,3739","61,5896",R3-C,https://maps.app.goo.gl/nPzPN8LHBvye1MpQ7
712029,KADIKÖY,500-999 TL,0-99,YILDIZ BAR,Geleneksel Birahane,"40,99327890","29,02579720","55,9625","49,9658",R4-D,https://maps.app.goo.gl/megqRgJYDnAEQS4y7
713062,KADIKÖY,1.000 -1.999 TL,100-199,AYI ŞAŞKINBAKKAL,Modern Pub & Bistro,"40,96123250","29,07492020","76,7603","62,2302",D3-B,https://maps.app.goo.gl/grLBEaKGwdb2sd2v8
711478,ATAŞEHİR,500-999 TL,0-99,BOOZ,Modern Pub & Bistro,"40,97552190","29,15399560","63,8068","49,857",D4-C,https://maps.app.goo.gl/cUSCLjZc8CeiJJUp6
719320,KADIKÖY,1.000 -1.999 TL,100-199,MASHA PLUS,Modern Pub & Bistro,"41,00061112","29,03737452","76,4315","62,2715",D3-B,https://maps.app.goo.gl/GGqG9PYEfYmigMVe8
712527,KADIKÖY,500-999 TL,100-199,RISTORANTE UMBERTO,Fine Dining (D.Mutf-Şar.Evi),"40,96805940","29,05736240","93,5135","73,4422",D2-A,https://maps.app.goo.gl/c3TJLDpGYJjxJJWy6
1000022658,KADIKÖY,0-499 TL,200-399,FİL GARDEN,Kokteyl Bar,"40,99003290","29,02247172","64,1159","73,4206",D2-C,https://maps.app.goo.gl/2tkiQ4vfRMWYDEzn8
433331,KADIKÖY,500-999 TL,100-199,ARKA ODA,Modern Pub & Bistro,"40,98659300","29,02653000","79,815","67,483",D3-B,https://maps.app.goo.gl/drCRSk5UYV9fm9cPA
719718,KADIKÖY,500-999 TL,200-399,KAHVERENGİ,Modern Pub & Bistro,"40,219466","28,97239","63,7162","67,1324",D3-C,https://maps.google.com/?cid=5998625105656443817
712601,ATAŞEHİR,0-499 TL,0-99,Burger pub ,Askeri Birlik-Sosyal Tesis,"40,99267905","29,12195597",,,R4-C,https://maps.app.goo.gl/zPKc5bzxiYdiCvZv8
712694,ATAŞEHİR,0-499 TL,0-99,DERYA OCAKBAŞI -PALA REST ,Geleneksel Birahane,"40,98111300","29,11272548","66,2736","57,7533",R4-C,https://maps.app.goo.gl/ZR4NR7QLD6eMAhhL6
720621,KADIKÖY,500-999 TL,100-199,KİRPİ SUADİYE ,Modern Pub & Bistro,"40,95995120","29,08090300","62,517","62,9048",D3-C,https://maps.app.goo.gl/YSfUpMkRBFKKrExn6
719763,ÜMRANİYE,2.000+ TL,200-399,GIZIA SUADİYE,Modern Pub & Bistro,"40,95598380","29,08904650","91,0791","62,9005",D3-A,https://maps.app.goo.gl/SSDAQbqpvZUTGnMC8
720623,KADIKÖY,500-999 TL,0-99,KİRPİ KOŞUYOLU ,Modern Pub & Bistro,"41,031778","28,9794076","77,7399","61,65",D3-B,https://maps.google.com/?cid=11987375170011646549
720579,KADIKÖY,1.000 -1.999 TL,0-99,DİECİ,Fine Dining (D.Mutf-Şar.Evi),"40,98401380","29,03328840","75,8272","61,6498",D3-B,https://maps.app.goo.gl/8xHFgo5mTdUHpUkQ9
903099,KADIKÖY,500-999 TL,400+,DOROCK XL,Gece Kulübü,"40,98903793","29,02402074",77740,80075,D2-B,https://maps.app.goo.gl/qQuYxaDRLMxJ8U2z5
720613,KADIKÖY,2.000+ TL,400+,MEZE KEBAP,Kebap,"40,93820780","29,11317410","73,9189","75,7995",R2-B,https://maps.app.goo.gl/UbFKpMRzaAbNpfi17
702837,KADIKÖY,1.000 -1.999 TL,200-399,PATRİÇA,Balık,"40,9761376","29,0412985","72,9646","75,7993",R2-B,"https://www.google.com/maps/place/PATRİÇA/@40.9796764,29.0337818,16z/data=!4m17!1m9!2m8!1zUEFUUsSww4dBIEZlbmVyYmFow6dlLCBNw7xuaXIgTnVyZXR0aW4gU2Vsw6d1ayBDZC4gTm86MzQsIDM0NzI2IEthZMSxa8O2eS_EsHN0YW5idWw!3m6!1zUEFUUsSww4dBIEZlbmVyYmFow6dlLCBNw7xuaXIgTnVyZXR0aW4gU2Vsw6d1ayBDZC4gTm86MzQsIDM0NzI2IEthZMSxa8O2eS_EsHN0YW5idWw!2zWsO8aHTDvHBhxZ9hLCBQb3NoIFR1cmtleSwgQXJjaGVyc29uIEvDtsWfa8O8LCDFnmVmaWsgQmV5IFNrLiBObzozLCAzNDcyNCBLYWTEsWvDtnkvxLBzdGFuYnVs!3s0x14cab87ab056c371:0x1aa6855908900bdc!4m2!1d29.0348851!2d40.9874404!3m6!1s0x14cab9044516e769:0xb1672561c87af435!8m2!3d40.9761376!4d29.0412985!15sClRQQVRSxLDDh0EgRmVuZXJiYWjDp2UsIE3DvG5pciBOdXJldHRpbiBTZWzDp3VrIENhZC4gTm86MzQsIDM0NzI2IEthZMSxa8O2eS_EsHN0YW5idWxaUSJPcGF0cmnDp2EgZmVuZXJiYWjDp2UgbcO8bmlyIG51cmV0dGluIHNlbMOndWsgY2FkIG5vIDM0IDM0NzI2IGthZMSxa8O2eSBpc3RhbmJ1bJIBCnJlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUlNaMW90VVVKQkVBReABAA!16s%2Fg%2F11tp9tgc4q"
704120,ATAŞEHİR,500-999 TL,400+,SACA ATASEHİR,Kebap,"40,99389540","29,10277410","63,7166","66,334",R3-C,https://maps.app.goo.gl/7nxiMdH8NEAVej8WA
704129,KADIKÖY,,0-99,Nisan Balık Restaurant ,Geleneksel Meyhane,"40,99041307","29,02528882","63,7169","63,7072",R3-C,https://maps.app.goo.gl/7xqRohEwNmdt3d438
710528,KADIKÖY,1.000 -1.999 TL,100-199,TİKE SUADİYE,Kebap,"40,95699150","29,08032910","75,8285","62,4568",R3-B,https://maps.app.goo.gl/ZrWNQLBXXwCkkYFv7
720637,KADIKÖY,1.000 -1.999 TL,0-99,FAYTON RESTAURANT ,Geleneksel Meyhane,"40,99232410","29,02557170","75,8283","51,2851",R4-B,https://maps.app.goo.gl/pxunH4d8Rfx1qGjA7
959773,KADIKÖY,0-499 TL,100-199,HAVELKA CADDEBOSTAN,Kokteyl Bar,"40,96465639","29,06574055","79,6504","62,4569",D3-B, https://maps.app.goo.gl/UbmfsiEkBzyPU8Bx6
713100,ÜMRANİYE,500-999 TL,0-99,ÂLÂ RESTAURANT ,Geleneksel Birahane,"41,00511775","29,13207125","79,0784","61,3994",R3-B,https://maps.app.goo.gl/gRL5uKcqmMHeHDJs5
710887,ATAŞEHİR,1.000 -1.999 TL,0-99,EPOPEE ,Kokteyl Bar,"40,98938660","29,14076362","88,3588","49,2613",D4-A,https://maps.app.goo.gl/ZoFwHEoe1khafFBv7
864307,KADIKÖY,500-999 TL,200-399,BEERS,Modern Pub & Bistro,"40,9526329","29,0946941",,,D4-C,https://maps.google.com/?cid=14003415900507229719
434096,KADIKÖY,,,DILA HOTEL,"Diger (Apart, Pansiyon)","40,9919634","29,0261237",,,H2,https://maps.google.com/?cid=13223558329322238931
703552,KADIKÖY,500-999 TL,100-199,BADE 76,Gece Kulübü & Etkinlik,"40,9903321","29,027579",,,D5-D,https://maps.google.com/?cid=10634690264849826552
918039,KADIKÖY,,,HUXO,Pub & Bistro & Kokteyl Bar,"40,9656369","28,7973823",,,D0-B,https://maps.google.com/?cid=11086423099586356796
920209,ATASEHIR,,,DEDEMAN PARK OTEL,Business,"40,9625637","29,1102762",,,H2,https://maps.google.com/?cid=6506218642889931031
932556,ATASEHIR,,,GREEN PARK OTEL- KE,"Diger (Apart, Pansiyon)","40,966655","29,1099775",,,H2,https://maps.google.com/?cid=16513614904958176225
926104,ATAŞEHİR,0-499 TL,100-199,BAHÇE OCAKBAŞI,Kebap,"40,97267800","29,11906400",,,R0-B,https://maps.app.goo.gl/8NrBpjqhCukLLDRm6
931269,ATAŞEHİR,,,Abalı Meyhane,Geleneksel Meyhane,"40,991423","29,1174033",,,R0-B,https://maps.google.com/?cid=24973417717851654
946908,ÜMRANİYE,,,ŞAŞKIN ET,Kebap,"40,99716617","29,14368488",,,R0-B,https://maps.app.goo.gl/GZdJWGtxA49oGyZC7
962500,ATAŞEHİR,0-499 TL,100-199,Olia Restaurant ,Modern Pub & Bistro,"40,99007010","29,14270216",,,D0-B,https://maps.app.goo.gl/VFMMBqQKRxqUc1T68
965830,ATAŞEHİR,1.000 -1.999 TL,400+,MUAMMA,Yeni Nesil Meyhane,"40,99807551","29,10066329",,,R0-B,https://maps.app.goo.gl/B1Sj1oMA6LWapNrw9
932118,KADIKÖY,500-999 TL,,DOUBLE TREE HİLTON ,Business,"40,98830200","29,02130400",,,H0, https://maps.app.goo.gl/HHSiYpLpDW8DW7nx5
960262,KADIKÖY,500-999 TL,400+,BİG CHEF FENERBAHÇE,Balık,"40,97041648","29,03847066",,,R0-B,https://maps.app.goo.gl/TBwZMq96c3hG1q4W7
970266,ATAŞEHİR,500-999 TL,400+,NUMNUM WATERGARDEN,Modern Pub & Bistro,"40,99884359","29,09985005",,,D0-B,https://maps.app.goo.gl/HZXALDpMV5MkWve37
1000022167,KADIKÖY,500-999 TL,,A11EXCULISIVE HOTEL,Business,"40,97239599","29,05873906",,,H2, https://maps.app.goo.gl/zbaCrqYrRawngiz97
963786,ATAŞEHİR,,,NUMNUM WATERGARDEN,Dünya Mutfağı,"41,00800040","29,19807640",,,D0-B,https://maps.app.goo.gl/YvheGbzFjjksyskz8
928717,KADIKÖY,,,TİKE KOŞUYOLU,Kebap,"41,00954890","29,04123480",,,R0-B,https://maps.app.goo.gl/Dav8FhyqnVd8NBsK7
947125,KADIKÖY,500-999 TL,0-99,ROSARIO,Dünya Mutfağı,"41,01078600","29,04041592",,,D0-B,https://maps.app.goo.gl/tCSbQYpe3jFSGecf8
440302,KADIKÖY,,,KADI NİMET BALIKÇIL,Balık,"40,99016379","29,02494168",,,R0-B,https://maps.app.goo.gl/Ht5nASf1wxav33Hu9
700766,KADIKÖY,0-499 TL,100-199,PABLO,Modern Pub & Bistro,"40,98959134","29,02615316",,,D0-B,https://maps.app.goo.gl/KEZamAnvjsJ4pthh7
804463,KADIKÖY,,,HEM DEM RESTAURANT-,Askeri Birlik-Sosyal Tesis,"40,98936500","29,02701400",,,R0-B,https://maps.app.goo.gl/LvEarvstdhUv1cV4A
882906,KADIKÖY,,,SONGEMİ,Askeri Birlik-Sosyal Tesis,"40,98861520","29,02366089",,,R0-B,https://maps.app.goo.gl/Mq55e1Q6wWtFXT866
1000011544,KADIKÖY,,,FELEK OCAKBAŞI,Kebap,"40,95942510","29,07296250",,,R0-B,https://maps.app.goo.gl/vSRJzFdr9MCkLDeQ7
1000025657,KADIKÖY,,,NO 460 SUADİYE,Fine Dining (D.Mutf-Şar.Evi),"40,95721584","29,08667800",,,D0-B,https://maps.app.goo.gl/X3rhY52X3LqQ4hQ37
955401,KADIKÖY,,,DAİLY DANA BURGER S,Modern Pub & Bistro,"40,96797063","29,06393562",,,D0-B,https://maps.app.goo.gl/LY3dCBGt1wRYQ9pU6
966448,KADIKÖY,500-999 TL,100-199,TÜRKAN MEYHANE,Geleneksel Meyhane,"40,98742600","29,03413800",,,R0-B,https://maps.app.goo.gl/Xjw1ftsvCnbbEU2C7
1000029556,KADIKÖY,500-999 TL,0-99,FAHRIKONSOLOS ,Modern Pub & Bistro,"40,98539311","29,02625868",,,D0-B,https://maps.app.goo.gl/JGRWJDTaFC1KhrbQ7
866362,KADIKÖY,500-999 TL,0-99,Bordo Şarap Evi,Tekne-Event Hall-Catering,"40,98773800","29,02592000",,,D0-B,https://maps.app.goo.gl/b1WqLM8kd2dfBPFV9
908389,KADIKÖY,0-499 TL,100-199,PASHA OTEL,Modern Pub & Bistro,"40,98504900","29,02755100",,,D0-B,https://maps.app.goo.gl/wfqYFupHhCmPjKi79
965942,KADIKÖY,500-999 TL,0-99,KASABA,Modern Pub & Bistro,"40,98719086","29,02555671",,,D0-B,https://maps.app.goo.gl/WWuMkpEhVNpoGgv48
1000011884,ATAŞEHİR,0-499 TL,200-399,WAGA MUNDA,Modern Pub & Bistro,"40,99742736","29,09941837",,,D0-B,https://maps.app.goo.gl/531ttu6E4p9AY89T8
1000023437,ATAŞEHİR,500-999 TL,200-399,RİTİM SUARE,Yeni Nesil Meyhane,"40,99807621","29,10546449",,,R0-B,https://maps.app.goo.gl/N4NNdnyFPo9gXiQ2A
1000026666,ATAŞEHİR,0-499 TL,0-99,HOPDADDY BURGER,Modern Pub & Bistro,"40,99250780","29,12514660",,,D0-B,https://maps.app.goo.gl/7PYdGkiGfmwTRo7J6
701051,ATAŞEHİR,0-499 TL,0-99,Wolls burger,Modern Pub & Bistro,"40,99425360","29,12041336",,,D0-B,https://maps.app.goo.gl/H67yzR9WtqDS1Z6N9
896146,ÜMRANİYE,,,SİTE OCAKBAŞI,Kebap,"41,02116399","29,11902804",,,R0-B,https://maps.app.goo.gl/E3N4qLW1gMDFWkJi9
910585,ATAŞEHİR,,,ATA BALIK,Balık,"41,00938110","29,21247840",,,R0-B,https://maps.app.goo.gl/T2eiYKq7Gv9zjLgp8
1000016372,KADIKÖY,,,TGI FRIDAYS SUADIYE,Modern Pub & Bistro,"40,96758463","29,06516334",,,D0-B,https://maps.app.goo.gl/95c39x4oiAuzUAUR8
884516,KADIKÖY,,,SHISA - ÇARŞI,Geleneksel Meyhane,"40,98919510","29,02372250",,,R0-B,https://maps.app.goo.gl/iNssjUvr4WDSHbfV7
962092,KADIKÖY,,,CANTİNA,Modern Pub & Bistro,"40,9885852","29,0274205",,,D0-B,https://maps.google.com/?cid=8838598749741736373
100000032,KADIKÖY,,,KEYİİFLİ Bİ CAFE,Modern Pub & Bistro,"40,98839550","29,02306580",,,D0-B,https://maps.app.goo.gl/VXYAeWsyEsrfMrMZ8
1000010276,KADIKÖY,,,KİRPİ,Modern Pub & Bistro,"40,98946520","29,05482990",,,D0-B,https://maps.app.goo.gl/bUS59avnD6XFkCfJA
1000011252,KADIKÖY,,,CRAFT CADDE,Modern Pub & Bistro,"40,96842121","29,06538231",,,D0-B,https://maps.app.goo.gl/uNdSBRuP1esXJgqG8
1000012040,KADIKÖY,,,MAKU CADDE,Modern Pub & Bistro,"40,96732222","29,06669677",,,D0-B,https://maps.app.goo.gl/DiJooTiojUchFPJW6
1000020941,KADIKÖY,,,NEIGHBOR 448,Modern Pub & Bistro,"40,95814328","29,08480997",,,D0-B,https://maps.app.goo.gl/qxDR6XBBHGHGtWha8
1000022821,KADIKÖY,,,BADEHAR ET-MEZE YENİ NESİL MEY,Geleneksel Meyhane,"40,95996497","29,09458929",,,R0-B,https://maps.app.goo.gl/gAzyXPRciBqqMFBcA
433228,KADIKÖY,,,DÖRTLER ET LOKANTAS,Kebap,"40,93184480","29,12840020",,,R0-B,https://maps.app.goo.gl/rS7aMApoFoZ6PgFe8
870906,KADIKÖY,,,MİLTAŞ CAFE,Askeri Birlik-Sosyal Tesis,"40,98749090","29,08462820",,,R0-B,https://maps.app.goo.gl/uEQCtF5QdHbc68ck9
966123,KADIKÖY,,,8MM COCKTAIL BAR,Modern Pub & Bistro,"40,98975560","29,02844680",,,D0-B,https://maps.app.goo.gl/iLrwf3hJbpFbeWWG7
440300,KADIKÖY,,,Saca Moda,Geleneksel Meyhane,"40,98630100","29,02535100",,,R0-B,https://maps.app.goo.gl/xJJ8gWCvQ7HjibMu9
869983,KADIKÖY,,,TRC AMERICAN DINNER,Modern Pub & Bistro,"40,98536820","29,02650650",,,D0-B,https://maps.app.goo.gl/eTgCogZgFPoXP9h17
702891,ATAŞEHİR,500-999 TL,0-99,An-ı Dem,Kebap,"40,97351728","29,10421249",,,R0-B,https://maps.app.goo.gl/YPCfDuhSaWcoqei49
944800,ATAŞEHİR,,,OSMANİ RESTORAN,Dünya Mutfağı,"40,93300940","29,12451050",,,D0-B,https://maps.app.goo.gl/JTg1VwpXe542rASg9
960453,KADIKÖY,,,COOK SHOP,Modern Pub & Bistro,"40,96922700","29,06443600",,,D0-B,https://maps.app.goo.gl/1fDfSCyLsP3P4WLw8
719933,ATASEHIR,1.000 -1.999 TL,0-99,SAFIR BALIK,Balik,"40,99074080","29,11721751",74231,59816,R4-B,https://maps.app.goo.gl/qZTTFSjyH6XnAvF1A
719972,ÜMRANIYE,2.000+ TL,200-399,PAPALINA BALIK ,Balik,"40,95260100","29,09682960",75887,71145,R2-B,https://maps.app.goo.gl/nm2aYehEayZEZWh49
719973,ÜMRANIYE,2.000+ TL,200-399,GOU SUADIYE,Pub & Bistro & Kokteyl Bar,"40,96037880","29,08018080",86015,68815,D3-A,https://maps.app.goo.gl/BhCt3GkfYZ6bjerG8
720057,KADIKÖY,2.000+ TL,400+,TREN KADIKÖY,Gece Kulübü & Etkinlik,"40,98972140","29,02842130",80960,91790,D1-B,https://maps.app.goo.gl/25MnqhZNDot5EJQWA
720111,KADIKÖY,500-999 TL,100-199,Kuzen Bar&Kitchen,Pub & Bistro & Kokteyl Bar,"40,98890390","29,02439050",64023,65145,D3-C,https://maps.app.goo.gl/bf9zyAPXzJojdwQk7
720691,KADIKÖY,2.000+ TL,400+,VESTA BALIK ET MANGAL,Yeni Nesil Meyhane,"40,94021630","29,11193310",71682,63763,R3-B,https://maps.app.goo.gl/vjuzdpc1KcAtczW57
721049,ÜMRANIYE,2.000+ TL,100-199,MYKONOS,Geleneksel Meyhane,"40,96512520","29,06629480",74327,64413,R3-B,https://maps.app.goo.gl/xiHGsEkskcoNm1jn7
721308,KADIKÖY,2.000+ TL,400+,YAKO OCAKBASI,Geleneksel Meyhane,"40,97324940","29,04082010",87173,68225,R3-A,https://maps.app.goo.gl/kKPUq1A1AS5gSnRF8
721321,KADIKÖY,1.000 -1.999 TL,100-199,YAPI KREDI EMEKLILERI LOKALI,"Dg.Tra(Pav,A.Bir,Sos.T)","40,98960140","29,02215070",65604,63417,R3-C,https://maps.app.goo.gl/ZY4oafKKLtC5oYzDA
721594,KADIKÖY,2.000+ TL,100-199,AFFAN OCAKBASI,Geleneksel Meyhane,"40,97620720","29,04731060",73457,66813,R3-B,https://maps.app.goo.gl/REk7BE99f8iTFKfQ8
721462,KADIKÖY,1.000 -1.999 TL,100-199,Brekkie ,"Dg.Mdrn(Tekne,S.Ev,S.house,Ct)","40,98626130","29,03306230",73335,64179,D3-B,https://maps.app.goo.gl/wTwmSGAwnSzsr3LVA
722158,KADIKÖY,2.000+ TL,200-399,SENOL KOLCUOGLU ,Kebap,"40,94080240","29,11124310",,,R2-B,https://maps.app.goo.gl/xodSaXftXo2XWz5a8
722403,ATASEHIR,1.000 -1.999 TL,0-99,OCAKBASI ,Kebap,"41,00203710","29,15480370",,,R3-B,https://maps.app.goo.gl/f169ZoMWy5UexvzdA
722518,KADIKÖY,1.000 -1.999 TL,100-199,RED GARDEN,Fine Dining (D.Mutf-Sar.Evi),"40,96593512","29,06631254",,,D3-B,https://maps.app.goo.gl/gT1H6tjjLfmdVNWh6
