device_aid,rich_score,zenginlik_segmenti,kahve_persona,bar_persona,keşif_persona,hayvan_persona,yaşam_tarzı_persona,total_visits,unique_places,coffee_visit_count,bar_pub,vet_visit_count,wealth_score
493c5545-92ea-413c-8322-433a7ae1e7af,95.83,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,0,0.0,29.09
493d480a-4fdc-4dc6-97f8-a7b0acb71321,16.48,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,13.0
493ecf66-7ac5-49ed-b3a8-516798978f63,42.17,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,0,2.0,15.0
493f1589-9efa-42ef-b9ff-c58f010a3ac4,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,5,5,0.0,3,2.0,100.0
4940b4ea-be7c-431c-ae98-14453d6b5594,12.8,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,0,3.0,16.5
494264fa-b152-460c-ac57-53c54517fcb5,16.6,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,3.0,13.0
4945f485-3aa4-4043-89f6-95da142fed1a,78.14,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,2,2,1.0,1,62.0,39.76
49492358-bdae-4710-8be6-59f0a168ad3b,100.0,Lüks Segment,Kahve İçmez,Bar Düşkünü,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,24,6,3.0,18,0.0,100.0
4949402c-632d-40bc-a5a4-a2db33ac6abe,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,6,6,0.0,3,2.0,100.0
494fed04-cc2a-46a3-94cd-d7b9381e8864,16.63,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,0,0.0,36.51
495abc9f-3e99-4757-9f2d-8046cd849cc7,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,7,2,0.0,6,0.0,87.58
49601adb-32d6-452c-a503-7dc66b867567,67.55,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,0,0.0,14.0
4966a174-286c-6ac5-1b30-0cc789bb5f54,17.03,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,16.5
49677e49-0fe3-4217-ae27-d7d45f3d4097,21.22,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,18.5
496c631f-dbe6-45e3-ae0c-5cec0e7a50b2,36.84,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,2,4.0,1,5.0,32.05
4973ab28-7506-42cb-97b6-1b8382beb44e,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Dengeli Yaşam,13,7,0.0,5,5.0,100.0
49756dca-a62a-4935-923b-1b40150c5a60,84.46,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sever,Dengeli Yaşam,3,3,1.0,3,8.0,59.09
497683c3-6f66-49e6-85e9-2856339d030a,28.63,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,1,2.0,21.5
4978c638-ce49-4bd0-9137-2c6b9330597a,7.72,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,17.0
497c9106-3daf-4624-85a2-f21d3b471294,21.72,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,1.0,30.0
498bbfd3-48f8-4d1d-ba53-b71d1cab8d42,54.98,Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Dengeli Yaşam,4,2,0.0,3,2.0,64.0
498c654f-8555-4c66-a2da-1b3e0a6310aa,50.24,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,2,0.0,2,0.0,68.19
49915002-9e92-4439-a99c-c8d9d4b9f90e,85.6,Lüks Segment,Kahve Bağımlısı,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,2,1,59.0,2,45.0,24.0
49966321-6ece-60c2-a37b-ef48a2872e2a,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,4,4,0.0,1,5.0,62.88
49991e42-1c5c-4bd4-a7b9-35a20ad411b8,38.3,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,15.0
499b6abb-57a9-4cad-bc57-f72753b24582,100.0,Lüks Segment,Kahve İçmez,Bar Düşkünü,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,17,4,1.0,16,3.0,100.0
49a368fa-27bb-4746-932e-30855c4f72a1,24.6,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,0,3.0,17.0
49a3fb10-c799-4afc-a41b-0caa95ece1b7,47.4,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,4.0,13.0
49a52dc5-6a7b-4002-9d4f-c14921911b4b,39.43,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,1,1,0.0,1,7.0,15.0
49a5ec37-360a-4618-acda-2512f8f70e69,55.15,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,1,4.0,23.0
49a723e9-e6f8-4667-ac08-2d664717c3a4,73.02,Üst Orta Segment,Kahve Bağımlısı,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,42.0,1,0.0,13.0
49b2399b-784a-4f06-a771-3eee3d09b781,50.79,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,2,1.0,46.83
49b82ea7-b8d5-4575-8eaa-c671a8e54d0f,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,4,3,0.0,2,1.0,82.83
49b8862e-2fba-4f21-93b4-4baa689d1c79,24.43,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,1,0.0,0,0.0,40.5
49bc1b5e-d533-4692-8179-b5f72ec13f38,38.41,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,3,3,3.0,0,5.0,60.1
49bee616-2785-42cc-a975-8459aa02d2b8,56.87,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,3,3,0.0,0,5.0,61.34
49bfddd9-c361-472b-965f-974ab9f6334f,16.53,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,3.0,1,1.0,13.0
49c08243-64b4-6cdc-223f-859552d6de8c,26.98,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,2.0,30.0
49c08ea2-16f7-4203-a856-b6fddb7979b5,41.47,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,0,1.0,36.48
49c0ce1b-3c4d-49a2-9f5a-1394fc81815a,51.62,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,2.0,2,2.0,33.56
49c13bca-eb5c-442e-8dc1-14b890fb8004,74.1,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,1,0.0,20.0
49c5f859-13ad-4f82-ad87-95df86bb8ad2,85.43,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,4,2,0.0,4,0.0,57.79
49c9a102-01d3-45a0-ae97-e301effb8ff6,100.0,Lüks Segment,Kahve Sever,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,11,8,17.0,5,1.0,100.0
49cc4f7d-2005-41a5-9c21-f9cd1dc317dc,83.54,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,4,4,2.0,4,78.0,75.27
49d088f6-3124-457c-9441-3c4004f30e4d,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sever,Dengeli Yaşam,5,2,0.0,5,6.0,71.02
49d1e846-b121-60d7-bacd-b06b349e816e,100.0,Lüks Segment,Kahve İçmez,Bar Düşkünü,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,36,8,0.0,35,6.0,100.0
49d3d752-3a32-4435-ac7e-7659b43ede86,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,1,1,3.0,0,13.0,14.0
49d4586b-5608-4cf5-bc0e-5ac41c070a22,22.7,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,1,0.0,23.0
49d54168-61f1-47b3-9899-fadb36b0b151,8.8,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,2.0,1,2.0,13.0
49dc5851-0126-483f-a8fe-820f48963595,100.0,Lüks Segment,Kahve Bağımlısı,Sosyal İçici,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,14,3,146.0,12,75.0,100.0
49dc5ce8-97d6-4965-a947-bef053a257d0,88.86,Lüks Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,3,2,7.0,1,3.0,45.02
49e4d9aa-7f9d-411c-867b-a20029d08f35,30.78,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,4.0,23.0
49e4e532-4ee8-4b3a-9f9a-6014099f3c0a,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,10,5,0.0,10,0.0,100.0
49e759e8-8bb1-49b2-af39-ecccf9b3a286,78.18,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,1.0,2,0.0,34.72
49e83a44-daa9-4383-bde8-51cac4eff3d4,27.72,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,1.0,2,1.0,31.7
49ea8c9d-9757-61bd-1b9a-38020edfb940,100.0,Lüks Segment,Kahve İçmez,Bar Düşkünü,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,21,8,1.0,20,9.0,100.0
49ed038e-8f14-40fb-ade7-78a72f4ef0f6,17.5,Ekonomik Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,8.0,0,0.0,15.0
49ee00e5-e107-40b0-8645-dd387a481c29,100.0,Lüks Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,3,3,6.0,0,17.0,61.47
49efbdde-ee99-4a1e-b676-c0cef9a948c9,37.07,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,0.0,1,2.0,22.42
49f50d8a-6a42-413b-b4a6-37c53d507e6c,99.81,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,5,4,0.0,2,0.0,75.88
49f5cf8b-d326-499e-9141-bbed434e7d65,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,15.0
49f626f4-6737-4165-a88b-d301355354e3,94.36,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,5,5,3.0,3,1.0,100.0
49fa1de5-55a0-4600-913c-0ab46d8b725a,52.56,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,2,2,1.0,0,19.0,34.6
49fb1ce7-0a94-4faf-8b01-009f01e3eb18,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,10,9,3.0,7,33.0,100.0
49fbd19f-bb1d-4b89-a243-92ba1100eda1,22.83,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,1.0,0,3.0,25.0
49ffe664-058d-4941-ad13-e432bbdafc8d,43.8,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,3.0,2,3.0,27.36
4a00582a-621e-4ea6-86da-30123b84c718,88.55,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,1,0.0,0,0.0,26.0
4a009acf-d412-4c81-a226-addd5c13b888,46.68,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,4,3,2.0,1,3.0,58.67
4a026d5d-bd60-4dbc-8efa-10a2507a1efc,66.65,Üst Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,5,3,1.0,5,1.0,100.0
4a03273f-d3bc-6385-bd9d-5ffb0a5911dd,15.33,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,1,1,1.0,1,55.0,20.0
4a0368ff-0900-4d67-a85b-6961d6e6a798,73.13,Üst Orta Segment,Kahve Bağımlısı,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,4,3,25.0,4,1.0,61.02
4a0370f6-a978-4ce4-be51-e8e4576599bd,12.5,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,1,0.0,2,0.0,25.5
4a04fcf1-18c9-61cf-1f3c-9554f8250aa2,11.92,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,14.0
4a05dc45-e5bf-4489-ab73-7d386429c7f5,71.7,Üst Orta Segment,Ara Sıra Kahve İçer,Sosyal İçici,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,3,3,5.0,3,12.0,42.99
4a07cd43-d8b3-451f-aa8a-c78a365ce628,100.0,Lüks Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,2,16.0,0,0.0,70.13
4a09ec8f-c1fe-4079-a8c1-f5c17b88f553,4.25,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,13.0
4a0a399e-65e9-4f63-9125-06615714499e,14.92,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,1.0,13.0
4a0a4234-8d5d-46d3-a29a-97d871fe7f5b,13.45,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,23.0
4a0ace97-cf84-4035-ac44-0302190311d9,17.8,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,1,4.0,23.0
4a0b79cb-b5c8-4982-a65b-4806bc3e689c,28.75,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,1.0,15.0
4a0c2955-d3b0-43c8-b0d2-84f7b30c319b,13.42,Ekonomik Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,5.0,1,0.0,13.0
4a0d03d4-e989-4059-918a-c3ea39633360,100.0,Lüks Segment,Kahve İçmez,Bar Düşkünü,Rutin Sever,Pet Sahibi,Sosyal Butterfly,95,29,2.0,83,3.0,100.0
4a0edeaa-ccd3-60ef-1441-6fb535665b9d,27.22,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,15.0
4a1832de-7176-4aaa-93da-3e1728ea7d5f,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,6,6,0.0,4,0.0,100.0
4a18e7c7-7397-4cd3-84f0-0f2c9e51780b,47.8,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,1.0,1,3.0,23.0
4a19874d-640e-4262-8ed3-ed554190fe4e,15.91,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,1,0.0,2,0.0,36.03
4a1ac723-37c0-4ec2-86cb-3e07384c2f24,100.0,Lüks Segment,Ara Sıra Kahve İçer,Sosyal İçici,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,4,4,8.0,4,30.0,77.34
4a1ec62b-34bd-40d2-a151-8fe9d1612ba6,13.4,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,4.0,1,1.0,20.0
4a22041c-7be8-4531-bf0e-8dc219b831cd,12.58,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,22.0
4a244d99-c842-4b99-b45b-26733e08b5bc,60.51,Üst Orta Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,3,3,5.0,1,4.0,55.45
4a26cf22-6ae8-443a-9997-c0d91f8fcd4c,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,6,5,0.0,2,8.0,100.0
4a27df1f-edaa-4229-940a-9916c6e8f273,16.2,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,7.0
4a296f94-5096-421c-bdf8-6f78da786cc2,5.82,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,1.0,15.0
4a29a52a-4a12-4fe6-9b8e-71b54bcebedb,12.23,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,1,0.0,2,0.0,26.0
4a32536a-6d1c-4d89-a328-a600f7d0b881,65.37,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,1,5.0,13.0
4a396af6-7e18-4162-8ee9-2da2095b0c20,25.55,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,23.0
4a3c6002-99ca-44a7-984a-706224239d52,100.0,Lüks Segment,Kahve Bağımlısı,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,5,4,82.0,2,0.0,100.0
4a3d2624-b6ec-456f-b882-5904fda39db4,25.72,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,15.0
4a3fd593-0429-4ff8-ab84-41a42446cfa1,14.67,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,0,0.0,34.06
4a4322ca-f20d-4c95-a087-d5ab0ca4e9b3,40.03,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,1,3.0,0,4.0,40.5
4a432874-1427-4002-8fcb-b2378407dd18,16.3,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,1.0,15.0
4a4a7277-68c3-428c-a721-a3a6c2e09dad,100.0,Lüks Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,11,4,6.0,2,4.0,100.0
4a51feed-69cd-45be-a542-1d162198b586,6.75,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,17.0
4a52b11c-cbdc-434a-bb2f-adc7404dfbc3,30.85,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,15.0
4a53c8d4-c398-4d57-bea0-7b00afaf37bb,25.8,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,0,2.0,15.0
4a574457-709d-4a53-8134-e4272168ac07,26.13,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,1.0,16.5
4a5ce6fd-80c0-4756-ae03-3c34335e8539,45.33,Orta Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,6.0,1,0.0,28.02
4a5fa293-2901-4273-9c75-893d4feb1305,20.47,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,0,1.0,30.27
4a635f9e-757b-4b34-a6f8-5073770dcebf,19.32,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,3,0.0,0,0.0,47.2
4a648c49-3d06-4151-ac2b-563db6a40da1,9.05,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,17.0
4a67b72c-b20e-41b4-a0a0-e19e889ff9a0,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,3,3,4.0,2,5.0,63.72
4a6a8cfd-ef39-4ca3-9b7b-5a242784ca46,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,4,1,0.0,0,0.0,83.5
4a6d77ae-0cc2-4c18-a73d-6195ade1bebb,65.05,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,14.0
4a6e4c19-be83-4636-9ae2-3a3cc2d13e49,52.0,Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,6,2,0.0,6,0.0,100.0
4a70c5e5-252a-407e-8ad9-2fbbc796666b,38.22,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,14.0
4a71f36a-4183-42aa-889e-cfd98c57473f,100.0,Lüks Segment,Kahve Sever,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,4,4,12.0,3,1.0,74.59
4a72e2e0-8cf0-411e-90b4-7d0941e97cc7,58.74,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,1.0,0,0.0,43.26
4a784aea-f1f9-40e2-8dc5-d00196a6bb04,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,3,3,0.0,3,15.0,53.8
4a7a829f-c6e3-4cdb-b6ba-07d0da9c6cc1,81.88,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,1,1,2.0,0,6.0,14.0
4a7bf867-0041-49e6-a07c-f1826c1caeab,27.95,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,4.0,1,4.0,20.0
4a7bff0c-8da5-428d-9778-e9d9f01c2044,8.42,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,1.0,17.0
4a804e8b-a2b9-43f2-9bbc-a64b8bddb742,98.1,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,3.0,1,1.0,52.79
4a811568-08d5-47d3-a680-7ade2c26ce81,67.66,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,2,2,1.0,2,7.0,36.09
4a81b7b2-cc01-4c87-8ef9-7b1c12c2b9af,61.47,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,0.0,2,0.0,41.06
4a838671-b6f1-455d-934d-6fd92f63d0d9,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,8,3,0.0,2,7.0,100.0
4a8a4c9f-05e9-6e80-12c5-6313d2b3ca45,14.37,Ekonomik Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,10.0,1,2.0,24.56
